person_id,age_group,gender,personality_type,mood_score,stress_level,hobbies,favorite_game_genre,favorite_music_genre,fear_tolerance,risk_tolerance,humor_preference,openness_score,romance_interest,social_media_hours_per_day,preferred_language,relationship_status,favorite_season,sleep_pattern,education_level,occupation,income_bracket,preferred_streaming_platform,preferred_watch_time,viewing_companion,snack_preference,preferred_device,preferred_movie_length,favorite_movie_era,exercise_frequency,pet_ownership,streaming_subscription_count,travel_frequency,book_reading_frequency,recommended_movie_genre,age_group_encoded,education_level_encoded,income_bracket_encoded,exercise_frequency_encoded,preferred_movie_length_encoded,travel_frequency_encoded,gender_Female,gender_Male,gender_Non-binary,personality_type_Ambivert,personality_type_Extrovert,personality_type_Introvert,favorite_game_genre_Action,favorite_game_genre_Horror/Survival,favorite_game_genre_Nao_Informado,favorite_game_genre_Puzzle,favorite_game_genre_RPG,favorite_game_genre_Racing,favorite_game_genre_Simulation,favorite_game_genre_Sports,favorite_game_genre_Strategy,favorite_music_genre_Classical,favorite_music_genre_Country,favorite_music_genre_EDM,favorite_music_genre_Hip-Hop,favorite_music_genre_Indie,favorite_music_genre_Jazz,favorite_music_genre_Nao_Informado,favorite_music_genre_Pop,favorite_music_genre_Rock,preferred_language_English,preferred_language_French,preferred_language_Hindi,preferred_language_Japanese,preferred_language_Korean,preferred_language_Spanish,relationship_status_Divorced,relationship_status_In a relationship,relationship_status_Married,relationship_status_Single,favorite_season_Autumn,favorite_season_Spring,favorite_season_Summer,favorite_season_Winter,sleep_pattern_Early Bird,sleep_pattern_Irregular,sleep_pattern_Night Owl,occupation_Business/Finance,occupation_Creative/Arts,occupation_Education,occupation_Engineering,occupation_Healthcare,occupation_Homemaker,occupation_Retail/Service,occupation_Retired,occupation_Software/IT,occupation_Student,occupation_Unemployed,preferred_streaming_platform_Amazon Prime,preferred_streaming_platform_Disney+,preferred_streaming_platform_HBO Max,preferred_streaming_platform_Hulu,preferred_streaming_platform_Local Cinema,preferred_streaming_platform_Netflix,preferred_streaming_platform_YouTube,preferred_watch_time_Afternoon,preferred_watch_time_Evening,preferred_watch_time_Late Night,preferred_watch_time_Morning,viewing_companion_Alone,viewing_companion_With Family,viewing_companion_With Friends,viewing_companion_With Kids,viewing_companion_With Partner,snack_preference_Candy/Sweets,snack_preference_Chips,snack_preference_Healthy Snacks,snack_preference_Nachos,snack_preference_No Snacks,snack_preference_Popcorn,preferred_device_Cinema Screen,preferred_device_Laptop,preferred_device_Projector,preferred_device_Smart TV,preferred_device_Smartphone/Tablet,favorite_movie_era_2000s,favorite_movie_era_2010s,favorite_movie_era_2020s and beyond,favorite_movie_era_80s/90s,favorite_movie_era_Classic (pre-1980),pet_ownership_Has Cat,pet_ownership_Has Dog,pet_ownership_Has Other Pet,pet_ownership_Multiple Pets,pet_ownership_No Pets,book_reading_frequency_1-2 books/month,book_reading_frequency_A few books a year,book_reading_frequency_Avid reader (3+ books/month),book_reading_frequency_Never,book_reading_frequency_Weekly reader,recommended_movie_genre_encoded,hobby_Music,hobby_Reading,hobby_Traveling,hobby_Fitness,hobby_Painting/Art,hobby_Gaming,hobby_Writing,hobby_Sports,hobby_Cooking,hobby_Dancing,hobby_Hiking,hobby_Photography,hobby_Gardening,hobby_Watching TV
3249,Adult (26-40),Male,Introvert,5.1,1.7,"Gaming, Music, Watching TV",RPG,Classical,4.3,1.9,4.1,5.1,1.0,2.0,Korean,Married,Spring,Night Owl,Vocational/Diploma,Education,Low (<$25k),Disney+,Evening,Alone,Popcorn,Cinema Screen,Standard (90-120 min),80s/90s,1-2 times/week,No Pets,2,Never,Weekly reader,Drama,2.0,1.0,0.0,2.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3250,Young Adult (18-25),Male,Extrovert,4.2,2.4,Watching TV,Puzzle,Hip-Hop,2.2,6.6,4.8,8.1,4.3,1.6,English,In a relationship,Summer,Early Bird,High School,Retail/Service,Lower-Middle ($25k-50k),Disney+,Late Night,Alone,Popcorn,Smart TV,Short (<90 min),80s/90s,Daily,No Pets,3,2-3 times/year,1-2 books/month,Documentary,1.0,0.0,1.0,4.0,0.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3251,Young Adult (18-25),Male,Ambivert,7.0,4.0,"Sports, Gaming, Writing",Puzzle,Rock,6.6,4.2,5.9,6.7,2.9,3.0,Spanish,Single,Winter,Irregular,High School,Unemployed,Middle ($50k-90k),Netflix,Evening,With Friends,Candy/Sweets,Smartphone/Tablet,Long (120-160 min),2010s,1-2 times/week,No Pets,2,Monthly,1-2 books/month,Sci-Fi,1.0,0.0,2.0,2.0,2.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3252,Adult (26-40),Female,Extrovert,7.2,7.7,Watching TV,Horror/Survival,Country,6.0,5.4,5.8,4.8,5.2,0.1,Japanese,Married,Winter,Early Bird,High School,Education,High (>$150k),Netflix,Late Night,Alone,Popcorn,Cinema Screen,Standard (90-120 min),2000s,Rarely,Has Dog,1,2-3 times/year,Never,Thriller,2.0,0.0,4.0,1.0,1.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3253,Young Adult (18-25),Male,Introvert,3.3,6.3,Sports,RPG,Rock,8.3,2.2,7.1,6.6,9.0,2.6,Hindi,Married,Winter,Early Bird,PhD,Software/IT,Low (<$25k),Hulu,Late Night,With Kids,Chips,Cinema Screen,Epic (160+ min),2010s,1-2 times/week,Has Dog,2,2-3 times/year,A few books a year,Romance,1.0,4.0,0.0,2.0,3.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3254,Adult (26-40),Male,Introvert,5.1,7.7,"Reading, Hiking, Photography",Puzzle,Nao_Informado,6.8,4.7,5.1,6.6,5.9,3.4,English,In a relationship,Autumn,Early Bird,High School,Engineering,Low (<$25k),HBO Max,Late Night,With Family,Chips,Smartphone/Tablet,Standard (90-120 min),2010s,Rarely,Has Dog,4,Never,Weekly reader,Drama,2.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3255,Young Adult (18-25),Female,Introvert,4.7,3.2,"Fitness, Reading",Puzzle,Pop,4.1,5.2,6.1,5.9,5.7,1.3,French,Single,Autumn,Early Bird,High School,Education,Low (<$25k),Hulu,Evening,With Friends,Popcorn,Cinema Screen,Long (120-160 min),2020s and beyond,1-2 times/week,Multiple Pets,0,2-3 times/year,A few books a year,Sci-Fi,1.0,0.0,0.0,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3256,Adult (26-40),Male,Introvert,4.3,2.2,"Hiking, Gardening",Horror/Survival,Pop,6.0,4.7,5.8,6.6,6.7,1.0,Korean,Single,Summer,Irregular,High School,Homemaker,Lower-Middle ($25k-50k),Hulu,Afternoon,With Partner,No Snacks,Laptop,Standard (90-120 min),2010s,Never,No Pets,2,2-3 times/year,Weekly reader,Drama,2.0,0.0,1.0,0.0,1.0,2.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3257,Senior (60+),Male,Extrovert,7.7,8.8,Gaming,Action,Hip-Hop,8.1,1.0,7.7,9.0,2.2,1.1,English,Married,Autumn,Night Owl,High School,Homemaker,Low (<$25k),Netflix,Afternoon,With Friends,Candy/Sweets,Smartphone/Tablet,Long (120-160 min),2010s,Rarely,No Pets,3,Once a year,Avid reader (3+ books/month),Documentary,4.0,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3258,Adult (26-40),Male,Introvert,2.8,8.3,"Gaming, Hiking, Photography",Racing,Indie,9.4,1.7,2.3,1.0,4.8,4.7,Hindi,Single,Summer,Irregular,High School,Software/IT,Lower-Middle ($25k-50k),Local Cinema,Evening,With Kids,Popcorn,Smartphone/Tablet,Short (<90 min),2020s and beyond,3-5 times/week,Has Dog,1,Once a year,Never,Action,2.0,0.0,1.0,3.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3259,Young Adult (18-25),Male,Extrovert,4.3,2.9,"Hiking, Painting/Art",Puzzle,Nao_Informado,6.1,2.7,5.5,7.4,3.7,1.9,English,Married,Spring,Early Bird,Vocational/Diploma,Retail/Service,Middle ($50k-90k),HBO Max,Late Night,Alone,Popcorn,Laptop,Long (120-160 min),2020s and beyond,3-5 times/week,Has Dog,1,2-3 times/year,Never,Sci-Fi,1.0,1.0,2.0,3.0,2.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3260,Young Adult (18-25),Female,Extrovert,9.7,7.2,"Hiking, Gaming, Music",Strategy,Jazz,4.5,10.0,4.0,6.4,7.8,3.2,Japanese,Single,Summer,Irregular,High School,Student,Middle ($50k-90k),YouTube,Evening,With Partner,Popcorn,Smartphone/Tablet,Standard (90-120 min),2010s,Daily,Multiple Pets,1,Once a year,Never,Action,1.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3261,Senior (60+),Female,Extrovert,7.4,4.3,"Dancing, Music",Strategy,Hip-Hop,3.3,3.5,8.1,7.3,4.8,4.0,Hindi,Single,Summer,Irregular,Master's Degree,Creative/Arts,Lower-Middle ($25k-50k),Netflix,Evening,Alone,No Snacks,Smartphone/Tablet,Epic (160+ min),2010s,Never,No Pets,1,Once a year,Weekly reader,Documentary,4.0,3.0,1.0,0.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3262,Middle Age (41-60),Male,Ambivert,6.4,6.2,Reading,Nao_Informado,Rock,2.2,2.5,4.4,7.8,1.6,5.1,Hindi,Divorced,Autumn,Irregular,Bachelor's Degree,Homemaker,Middle ($50k-90k),Netflix,Evening,Alone,Popcorn,Smart TV,Short (<90 min),2010s,1-2 times/week,Has Dog,1,Once a year,Weekly reader,Documentary,3.0,2.0,2.0,2.0,0.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3263,Adult (26-40),Female,Ambivert,8.1,7.3,Music,RPG,Jazz,5.6,1.0,7.6,5.2,5.2,3.1,Spanish,In a relationship,Autumn,Early Bird,Bachelor's Degree,Creative/Arts,High (>$150k),Amazon Prime,Late Night,With Friends,Chips,Smart TV,Long (120-160 min),Classic (pre-1980),Rarely,No Pets,1,Frequently (weekly/biweekly),Never,Drama,2.0,2.0,4.0,1.0,2.0,4.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,Adult (26-40),Male,Extrovert,5.4,4.8,"Watching TV, Traveling",Simulation,EDM,2.3,4.7,10.0,9.1,7.6,4.5,Hindi,Single,Winter,Irregular,Bachelor's Degree,Homemaker,Lower-Middle ($25k-50k),HBO Max,Evening,With Friends,No Snacks,Smartphone/Tablet,Standard (90-120 min),2010s,3-5 times/week,No Pets,2,2-3 times/year,1-2 books/month,Sci-Fi,2.0,2.0,1.0,3.0,1.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3265,Adult (26-40),Female,Extrovert,5.3,6.1,"Gardening, Watching TV",Horror/Survival,Pop,3.6,4.4,3.0,5.5,4.3,2.4,Hindi,Single,Spring,Night Owl,Master's Degree,Software/IT,Lower-Middle ($25k-50k),HBO Max,Afternoon,With Family,Popcorn,Laptop,Standard (90-120 min),2010s,1-2 times/week,Has Cat,2,Once a year,1-2 books/month,Horror,2.0,3.0,1.0,2.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3266,Senior (60+),Male,Extrovert,5.0,2.8,"Fitness, Writing, Photography",Puzzle,Jazz,1.0,6.8,7.7,6.0,6.4,6.5,English,In a relationship,Autumn,Night Owl,Master's Degree,Retired,Lower-Middle ($25k-50k),YouTube,Evening,With Family,Popcorn,Cinema Screen,Epic (160+ min),2010s,Daily,Has Other Pet,2,Frequently (weekly/biweekly),Never,Romance,4.0,3.0,1.0,4.0,3.0,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3267,Adult (26-40),Female,Extrovert,4.3,9.4,"Writing, Hiking",Simulation,Country,1.0,3.4,4.8,7.6,9.5,4.2,English,Single,Autumn,Early Bird,Bachelor's Degree,Business/Finance,Middle ($50k-90k),Netflix,Late Night,With Kids,No Snacks,Laptop,Epic (160+ min),2010s,Daily,Has Cat,1,Once a year,1-2 books/month,Action,2.0,2.0,2.0,4.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3268,Teen (13-17),Female,Introvert,7.1,2.4,"Traveling, Dancing",Strategy,Pop,4.2,1.3,6.6,5.2,4.3,3.7,English,Married,Autumn,Night Owl,Master's Degree,Retail/Service,Upper-Middle ($90k-150k),HBO Max,Evening,Alone,Chips,Cinema Screen,Standard (90-120 min),80s/90s,1-2 times/week,No Pets,1,Monthly,A few books a year,Animation,0.0,3.0,3.0,2.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3269,Adult (26-40),Female,Ambivert,7.9,3.9,"Painting/Art, Cooking",Action,Jazz,2.9,7.0,6.7,2.0,4.4,6.2,English,Single,Spring,Night Owl,Vocational/Diploma,Homemaker,Middle ($50k-90k),Local Cinema,Afternoon,With Family,No Snacks,Laptop,Epic (160+ min),2010s,Never,No Pets,1,Never,A few books a year,Action,2.0,1.0,2.0,0.0,3.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3270,Young Adult (18-25),Male,Introvert,9.7,7.8,"Sports, Cooking",RPG,Rock,1.7,5.3,1.2,8.6,4.7,2.4,English,Married,Summer,Early Bird,Bachelor's Degree,Education,Middle ($50k-90k),Disney+,Evening,With Partner,Healthy Snacks,Laptop,Long (120-160 min),80s/90s,3-5 times/week,No Pets,2,Once a year,Weekly reader,Thriller,1.0,2.0,2.0,3.0,2.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3271,Senior (60+),Female,Introvert,7.5,8.2,"Gaming, Painting/Art, Reading",Horror/Survival,Rock,3.6,5.1,6.0,2.6,8.4,0.9,English,Married,Winter,Early Bird,High School,Retail/Service,Low (<$25k),HBO Max,Late Night,With Partner,Popcorn,Laptop,Long (120-160 min),Classic (pre-1980),1-2 times/week,No Pets,3,Never,A few books a year,Thriller,4.0,0.0,0.0,2.0,2.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3272,Adult (26-40),Female,Extrovert,6.2,3.4,"Gaming, Traveling",RPG,Rock,1.7,1.6,2.3,6.8,4.3,2.2,Spanish,In a relationship,Autumn,Early Bird,Master's Degree,Student,Lower-Middle ($25k-50k),YouTube,Afternoon,With Partner,Candy/Sweets,Smart TV,Short (<90 min),80s/90s,Daily,No Pets,3,Never,A few books a year,Documentary,2.0,3.0,1.0,4.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3273,Middle Age (41-60),Male,Extrovert,6.2,4.5,Reading,Action,Country,3.7,4.1,8.7,7.3,6.0,0.6,English,Single,Summer,Night Owl,Bachelor's Degree,Engineering,Lower-Middle ($25k-50k),Netflix,Evening,Alone,Nachos,Smart TV,Long (120-160 min),2020s and beyond,1-2 times/week,Has Dog,0,2-3 times/year,Never,Action,3.0,2.0,1.0,2.0,2.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3274,Teen (13-17),Non-binary,Extrovert,7.0,5.4,Music,Strategy,Rock,8.2,4.8,5.8,2.9,2.9,1.3,English,Single,Winter,Irregular,Bachelor's Degree,Homemaker,Middle ($50k-90k),Disney+,Late Night,With Friends,Chips,Smart TV,Long (120-160 min),2020s and beyond,3-5 times/week,No Pets,2,2-3 times/year,A few books a year,Animation,0.0,2.0,2.0,3.0,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,Middle Age (41-60),Male,Introvert,2.8,6.7,"Writing, Music, Traveling",RPG,Pop,1.0,4.0,10.0,5.1,5.4,0.9,Spanish,Single,Autumn,Early Bird,Vocational/Diploma,Healthcare,Middle ($50k-90k),YouTube,Late Night,With Partner,No Snacks,Smart TV,Long (120-160 min),80s/90s,1-2 times/week,No Pets,5,2-3 times/year,1-2 books/month,Documentary,3.0,1.0,2.0,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3276,Adult (26-40),Male,Extrovert,7.2,6.0,"Reading, Traveling, Gaming",Puzzle,Hip-Hop,6.0,5.6,5.2,8.0,9.5,3.4,Hindi,Single,Spring,Irregular,Bachelor's Degree,Student,Middle ($50k-90k),Netflix,Morning,With Partner,Popcorn,Smartphone/Tablet,Long (120-160 min),2000s,Rarely,No Pets,4,Once a year,A few books a year,Thriller,2.0,2.0,2.0,1.0,2.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0
